date,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345,T2400
20190702,3493.793625,3401.42579,3287.10811,3177.95596,3139.600185,3094.5129,3016.77326,2965.4117,2890.523865,2835.02363,2803.210885,2771.001325,2705.708965,2682.515665,2694.76145,2643.638435,2616.72142,2602.31486,2603.64961,2529.580485,2569.34416,2598.75255,2646.59607,2727.23264,2810.03464,2922.61097,2992.84143,3117.47117,3133.71807,3268.028025,3294.479825,3455.10782,3567.68624,3750.96043,3945.9884,4142.227715,4227.5209,4410.782265,4526.305115,4646.329825,4733.387065,4816.431315,4939.109375,4996.556065,5069.1734,5152.633465,5160.3886,5206.47975,5107.4299,5069.89863,5028.460865,5008.684335,4960.21068,4970.761,4933.47065,4953.5033,4908.68705,4970.27935,4972.17612,5038.85985,5086.25041,5071.33522,5153.681315,5124.5337,5131.8867,5140.280235,5186.42202,5247.8893,5232.690915,5227.592075,5211.510285,5155.93595,5054.2147,4989.921835,4936.3767,4919.7802,4876.040585,4829.36395,4826.742615,4874.5146,4890.966415,4955.40235,4944.38425,4956.0436,4961.643565,4912.983425,4916.71455,4797.561275,4682.04745,4548.79855,4413.5974,4286.03995,4184.902,4143.412935,3987.96738,3896.43982,3722.287625
20190703,3722.287625,3604.625375,3518.553,3420.66519,3355.79615,3294.8983,3227.78156,3171.21438,3129.81908,3047.86714,3002.29127,2976.00211,2920.740705,2886.61775,2862.25405,2839.688035,2794.26065,2768.348735,2757.286365,2733.53285,2739.51538,2773.019125,2797.493025,2875.687335,2953.39344,3079.0621,3157.858235,3237.528085,3283.57088,3368.5081,3452.15655,3603.50257,3735.753685,3954.262235,4170.4905,4361.699565,4515.0384,4650.839,4823.693685,4862.683965,5053.218815,5103.5767,5225.335825,5268.0863,5328.07823,5490.4015,5472.09595,5527.059625,5362.1857,5352.73187,5338.36635,5304.532385,5376.83812,5313.50352,5302.35945,5391.668,5340.939425,5340.159,5343.09127,5317.287275,5359.9266,5400.4517,5456.92388,5414.18642,5462.20588,5457.63695,5492.28858,5482.4481,5460.49892,5427.817115,5383.79098,5346.6171,5229.9362,5114.21043,5110.38953,5033.96165,5012.48709,4989.1587,4984.57495,5022.1256,5078.57175,5122.1834,5152.63907,5156.88253,5126.12875,5138.3372,5068.4761,4979.47459,4864.771875,4722.7996,4599.961275,4486.2078,4335.273985,4293.400265,4167.21775,4023.6243,3910.907059
20190704,3893.41122,3771.360635,3668.8354,3570.85145,3485.79415,3420.13433,3343.704075,3297.767965,3195.05064,3146.447785,3100.48593,3088.20319,3017.981375,2950.085635,2939.4482,2879.923385,2839.70048,2840.86024,2806.169375,2815.026225,2808.63206,2832.50081,2864.90645,2913.24853,2993.39965,3084.181935,3177.826,3254.759565,3283.30393,3345.439345,3454.88685,3606.52072,3680.849955,3872.68165,4081.014465,4217.155735,4361.43423,4499.753375,4542.3509,4626.1371,4747.235785,4828.24865,4911.567735,5023.468235,5074.69632,5197.58395,5235.10762,5328.498035,5243.999525,5241.337435,5236.26605,5183.57943,5170.750725,5174.24625,5134.25885,5207.01498,5200.01405,5265.24295,5321.689974,5347.541165,5405.84238,5460.889465,5463.3265,5451.23262,5405.697125,5449.959335,5459.934335,5482.852135,5492.771085,5447.98115,5401.096465,5356.5389,5292.56647,5215.77968,5185.70705,5089.644475,5087.278785,5071.763765,5085.43075,5067.761985,5037.87508,5139.89045,5147.29437,5184.53475,5096.39945,5104.537435,5039.70535,5009.67395,4878.77345,4701.4835,4623.176425,4514.223775,4393.320885,4302.194225,4167.63423,4090.41747,3914.00323
20190705,3914.00323,3777.16751,3635.10869,3548.93191,3469.587435,3428.63455,3348.40515,3262.364505,3179.02661,3186.549565,3066.86885,3059.08949,3022.340545,2991.286565,2958.2791,2898.90068,2894.47045,2868.95592,2853.17072,2835.72891,2829.1114,2865.04895,2915.769165,2969.74503,3052.89454,3129.99977,3225.071685,3300.199775,3382.29849,3416.3577,3500.527605,3631.32788,3757.14607,3976.157265,4167.67964,4370.4408,4515.82272,4686.58275,4764.557515,4893.480115,5008.4969,5110.671585,5132.1432,5273.5659,5341.584,5463.53493,5475.52545,5553.70418,5461.11395,5441.63515,5455.70465,5418.7506,5432.89743,5476.4517,5482.0662,5472.408215,5580.338475,5602.2868,5650.884335,5672.48325,5800.00232,5821.70925,5830.29193,5820.90232,5886.2532,5920.99945,5997.52005,5985.51965,6054.75375,6023.5852,5969.89975,5907.6263,5813.176635,5780.17107,5701.5352,5644.73565,5592.709375,5563.17682,5523.78355,5501.48895,5544.292815,5595.81445,5653.26817,5657.8409,5688.20955,5679.49995,5659.45248,5610.55655,5541.6388,5402.97148,5289.111985,5230.6031,5113.74607,5027.60805,4904.613925,4719.4062,4576.3115
20190706,4576.3115,4384.5825,4270.04727,4146.11825,4081.59805,3964.49915,3871.49225,3765.014635,3695.0611,3646.70211,3558.72204,3490.95037,3468.849665,3408.35395,3355.20772,3317.856,3284.09205,3234.3073,3164.766825,3150.5363,3159.68632,3179.112585,3165.5919,3167.73947,3205.5071,3319.840835,3357.111235,3421.40182,3466.4398,3523.72651,3530.1981,3626.25184,3672.10093,3869.281125,4020.9168,4107.20302,4243.30895,4423.46695,4492.89485,4635.394185,4717.510285,4729.13382,4826.40755,4886.60715,4925.087565,5016.56905,5045.2315,5046.78095,4994.89765,4976.81915,5065.063225,4996.4794,5037.41205,5036.807185,5046.19822,5023.91958,5105.0093,5093.01935,5118.015085,5093.86295,5141.607385,5174.43435,5205.209125,5166.71465,5157.85058,5179.052585,5206.7125,5238.36745,5253.01018,5299.72035,5282.325185,5203.21403,5142.55786,5146.18762,5051.24785,4994.20377,4931.07665,4930.6425,4863.16115,4888.7133,4917.4318,4972.627465,5017.186075,5007.469,5009.418685,4987.711565,4937.367075,4898.09797,4827.91482,4752.38982,4616.129325,4519.499315,4468.75535,4379.9522,4268.36805,4144.73885,3995.90786
20190707,3995.90786,3864.997575,3734.9953,3660.48965,3561.508485,3495.393235,3447.22529,3354.7293,3282.88479,3267.76877,3174.459295,3177.230445,3114.71788,3056.08806,3017.56347,2973.430175,2924.417015,2915.521025,2873.9419,2881.3842,2859.74149,2875.66767,2913.3232,2932.832495,2970.341535,3028.40468,3107.46368,3125.304965,3164.775185,3232.58837,3260.77525,3366.454865,3423.854245,3594.312935,3658.62005,3772.87655,3873.356435,3996.98402,4083.962315,4189.08865,4328.051135,4361.1023,4424.99835,4475.26209,4542.079865,4675.829035,4689.1962,4766.17318,4707.790835,4774.50335,4751.14437,4774.080315,4806.13398,4852.1896,4850.47827,4936.9714,4919.185785,4957.9113,4996.3616,5019.89215,5081.01515,5062.49775,5087.0562,5115.22465,5176.70295,5173.7779,5208.039175,5264.48485,5296.5977,5349.482965,5294.3481,5351.292525,5284.12363,5198.3012,5145.77475,5076.85662,5080.22703,5024.9452,5005.92145,5049.69536,5059.60975,5135.257015,5147.753125,5191.502335,5248.22123,5245.90285,5283.99367,5230.63787,5122.4836,5044.090835,4965.13985,4866.81105,4786.77735,4720.60985,4615.931725,4504.0165,4302.107965
20190708,4302.107965,4186.09292,4050.00447,3956.3909,3850.26279,3792.43458,3704.073465,3666.974445,3582.575685,3506.348635,3423.110015,3395.1404,3371.384415,3325.43624,3258.01854,3209.30368,3209.58336,3154.066785,3139.46405,3074.933115,3032.7534,3026.775335,3044.08272,3065.70149,3131.89065,3187.46337,3300.535885,3332.54775,3389.599335,3494.98464,3531.987235,3624.755875,3699.71629,3892.4407,4068.6106,4184.782015,4309.47417,4430.46655,4515.17805,4590.79387,4671.8492,4664.846085,4708.880485,4742.090585,4789.881,4845.08835,4785.75857,4833.68265,4673.44805,4587.4493,4521.37243,4490.034875,4479.23385,4444.7004,4392.49752,4407.5307,4487.2661,4431.2826,4484.958835,4472.71305,4524.090665,4484.422085,4520.94892,4447.732515,4504.098865,4525.40898,4492.38565,4541.605815,4515.11478,4567.85327,4520.8068,4443.616165,4386.3381,4326.98932,4318.28067,4225.609785,4232.8656,4271.634625,4218.683715,4295.40277,4341.4278,4377.0395,4371.43165,4361.59725,4324.44218,4304.577585,4226.974935,4138.06795,3982.963635,3837.42848,3750.2371,3638.13311,3571.49574,3549.93264,3428.6032,3347.041995,3248.170365
20190709,3248.170365,3101.8089,3042.089715,2945.35815,2925.71291,2895.58841,2830.13835,2809.92748,2751.190975,2715.32192,2692.23255,2629.38055,2601.34605,2571.02395,2535.44265,2531.65595,2491.573265,2484.5787,2456.210655,2488.839735,2492.145925,2498.815875,2564.3616,2605.374525,2627.91451,2757.63663,2879.28603,3000.66867,3015.46511,3120.382825,3193.80329,3317.27194,3428.02256,3594.30505,3740.99835,3890.67864,3970.234585,4057.440215,4121.3964,4186.43435,4317.98275,4281.717735,4327.26615,4354.77625,4386.6934,4477.36482,4422.3336,4480.94765,4336.34245,4312.78758,4270.297785,4206.65662,4192.754035,4188.6716,4160.636815,4215.447825,4268.02852,4368.172865,4450.1154,4410.0824,4534.90062,4493.262025,4511.716535,4568.69839,4586.54623,4591.61505,4617.11495,4669.4248,4694.867985,4718.798865,4682.44797,4637.907885,4580.10485,4526.23928,4457.616125,4413.00365,4404.151265,4437.62442,4387.5351,4417.869265,4441.02295,4501.0107,4527.78075,4544.99855,4490.960365,4487.66225,4414.93215,4343.1397,4190.95255,4083.740585,3944.02152,3849.47885,3716.69165,3699.304845,3573.725865,3443.2066,3293.922555
20190710,3293.922555,3170.21612,3075.69739,3010.79415,2945.0627,2899.59323,2848.763575,2790.08502,2780.05948,2710.436735,2646.98215,2651.164525,2576.31583,2560.061235,2521.7313,2504.49754,2478.07177,2476.725335,2489.456475,2490.995,2491.99155,2533.03725,2579.998885,2612.65352,2706.80859,2840.67879,2957.033365,3011.402625,3068.957615,3170.496085,3234.10381,3390.708175,3479.01666,3663.05655,3832.43471,4000.292775,4099.9055,4243.220885,4310.42075,4413.2801,4537.133215,4528.68477,4650.19433,4682.75178,4723.12773,4781.025765,4802.436485,4868.99225,4763.19075,4728.1234,4733.749775,4660.324275,4647.21095,4650.9283,4686.104615,4708.13825,4681.10315,4746.52585,4808.616615,4769.789925,4843.4914,4888.8862,4979.27395,4927.175,4943.84218,5018.31838,5023.627835,5090.69147,5091.473035,5086.598775,5016.05605,4977.8879,4868.643315,4852.3625,4833.05755,4769.16378,4732.11188,4736.6905,4722.4652,4687.261525,4716.699935,4818.89115,4786.22445,4813.28862,4756.9179,4747.25545,4705.79175,4572.72335,4483.9183,4316.23038,4235.71085,4086.729,3981.918065,3949.50853,3837.09104,3765.87562,3586.3108
20190711,3586.3108,3491.810785,3338.3361,3266.108075,3169.85265,3155.4212,3059.748885,3008.6652,2957.265545,2855.46155,2844.90838,2824.63709,2795.86995,2741.40892,2691.43322,2652.337585,2679.722475,2639.443235,2621.44995,2604.56389,2622.236075,2633.973135,2674.92735,2712.84147,2831.57703,2946.719975,3032.28011,3130.65451,3178.424215,3244.47819,3295.9015,3425.119265,3537.906875,3762.29108,3933.27132,4122.79575,4257.05393,4378.76983,4475.7578,4618.64635,4735.351,4766.599065,4835.4449,4961.808675,4958.38155,5076.25033,5049.04955,5108.004365,5005.9509,4955.35295,4924.059,4917.478825,4894.25161,4908.324815,4838.58465,4876.8687,4890.968315,4905.581025,4963.02268,4932.0846,4980.55588,4964.798325,4971.654285,4987.983835,4976.751225,5014.884415,5002.107675,5020.857635,5029.96291,5023.587935,4966.7634,4869.878125,4785.66775,4712.8455,4656.00472,4627.735285,4582.86555,4624.692815,4592.02355,4613.29652,4672.5161,4728.8321,4760.49465,4720.043935,4677.314835,4678.12395,4636.4674,4568.202585,4414.38286,4220.286365,4124.767,4002.12865,3903.934085,3863.774355,3768.165975,3650.29425,3471.45656
20190712,3471.45656,3373.5659,3291.59876,3175.870425,3111.64615,3046.32605,3019.68425,2950.578685,2890.02407,2823.78589,2780.74785,2771.84464,2713.190215,2705.4176,2654.47556,2617.921935,2596.82196,2626.02819,2606.77435,2597.26523,2601.83454,2626.553065,2692.03685,2727.78155,2799.11515,2911.5524,3031.85242,3092.64919,3169.19278,3265.53779,3296.525935,3453.214945,3608.806515,3779.35175,3991.256185,4181.8791,4308.358585,4430.4067,4521.003165,4690.28775,4813.82955,4785.8606,4921.3154,4993.901385,5067.26428,5174.9483,5163.635035,5247.4352,5144.3868,5131.175435,5109.87748,5073.68837,5087.645675,5143.49475,5085.184415,5123.08286,5108.025265,5140.90087,5192.23925,5180.9314,5315.9777,5280.06428,5293.85182,5325.7684,5312.695925,5382.45585,5400.79275,5453.96235,5442.816285,5410.0391,5361.7886,5268.470385,5182.6433,5106.726425,5037.75405,4967.698865,4979.652715,4911.469885,4846.30112,4901.812565,4954.08717,4999.71605,5011.400765,5008.747415,5003.72885,4968.66055,4967.95755,4882.38345,4753.693315,4644.893235,4475.708875,4429.01552,4289.4001,4249.9865,4171.55108,4057.9402,3870.943815
20190713,3870.943815,3767.54515,3649.25685,3537.608385,3463.295775,3401.623675,3311.782365,3273.7437,3195.73597,3146.221685,3083.27231,2983.32053,2962.91225,2938.06025,2890.20476,2824.3367,2826.59903,2803.267885,2788.14797,2769.248385,2752.312165,2761.44613,2829.46461,2848.23661,2930.113785,3012.105815,3106.62806,3158.345775,3179.70681,3267.56794,3303.921685,3418.03065,3515.367175,3668.84129,3739.15592,3960.68262,4073.29695,4229.41045,4357.0629,4430.91305,4532.0092,4641.412435,4714.881065,4794.996465,4827.62545,4915.2316,4984.6082,5083.983425,5019.92198,4990.8003,4963.256,5007.77243,5026.5792,5070.10915,5059.986235,5079.037725,5110.2096,5154.384125,5138.759665,5159.18685,5217.499275,5178.29458,5253.3613,5216.845675,5277.04765,5298.9157,5276.48791,5325.55161,5374.64818,5354.7586,5364.70662,5321.2103,5257.64105,5285.0552,5190.97347,5113.194975,5046.8446,5027.7819,5017.79607,5049.77972,5016.416575,5120.23286,5082.0535,5116.2877,5124.7047,5107.860535,5093.332185,5074.00605,4968.7413,4844.107475,4743.9941,4679.276015,4588.24635,4519.517365,4443.23113,4330.366,4131.3942
20190714,4131.3942,3984.22533,3856.80031,3781.30685,3717.955815,3657.89235,3593.911275,3470.25956,3415.68282,3318.836115,3283.50704,3232.30375,3226.5876,3159.30005,3073.19224,3053.901825,3030.69437,3011.93301,2945.88597,2959.479425,2933.62736,2946.423385,2953.74988,2974.8642,3040.2413,3137.27601,3213.337665,3209.96393,3268.37107,3291.1154,3388.20445,3490.5508,3549.30545,3681.25437,3789.01002,3908.6952,4054.249735,4164.68638,4349.647865,4428.92565,4568.4721,4667.25595,4728.258585,4817.6989,4918.236735,4999.4035,5077.934585,5159.01262,5165.3286,5150.622125,5178.5811,5244.9975,5267.15948,5293.571,5336.4369,5373.882385,5328.5633,5327.571215,5390.392815,5376.582475,5466.13717,5496.1262,5495.599235,5504.50235,5495.506515,5522.91715,5554.608675,5616.8864,5659.3229,5679.488265,5679.660785,5616.972375,5597.99052,5559.7496,5556.51295,5420.028825,5445.14483,5418.8152,5363.2839,5353.93875,5443.145175,5466.62661,5473.037685,5604.49536,5603.38405,5595.5969,5654.785035,5613.992985,5515.16895,5427.26507,5310.14147,5220.784375,5116.31905,5067.954075,4946.5683,4798.0985,4602.611775
20190715,4602.611775,4460.13353,4319.544265,4217.2324,4118.42005,4008.49023,3952.566865,3838.01254,3779.63295,3726.31211,3649.53957,3590.06159,3547.92738,3483.656935,3464.935285,3395.7826,3328.5283,3290.55813,3293.35645,3282.45919,3249.038475,3253.28146,3290.36775,3278.85052,3344.391305,3429.742345,3517.235825,3558.44369,3608.42965,3661.82744,3768.28615,3924.718565,4080.3393,4321.68262,4541.10925,4737.9768,4924.711365,5150.28725,5327.02335,5413.71465,5604.288925,5649.33042,5765.13808,5842.21747,5968.215875,6164.9319,6077.862025,6163.91863,6101.1679,6091.195465,6128.50795,6134.4217,6070.671,6122.7633,6028.532515,6075.41834,6063.038225,6122.9514,6140.38713,6101.10368,6229.934415,6161.8767,6209.58589,6198.724065,6150.43262,6143.9103,6168.19648,6183.76185,6171.726965,6097.58545,6016.21415,5894.215625,5742.60085,5633.96645,5530.393935,5465.6122,5458.711115,5440.75165,5420.01885,5414.400265,5493.78255,5574.33286,5645.56975,5672.82392,5711.794725,5734.66645,5728.3366,5666.25182,5573.29603,5487.239425,5336.24785,5249.489385,5173.116415,5133.63812,4972.02868,4846.74135,4699.14175
20190716,4699.14175,4546.906435,4380.0016,4291.122165,4196.82773,4135.2645,4053.3023,3976.672165,3897.176925,3854.180875,3781.94468,3766.15815,3676.82053,3605.04499,3599.710075,3542.62315,3478.318125,3436.60201,3400.4053,3403.57165,3370.80824,3390.51523,3408.71894,3399.48874,3438.827005,3536.83765,3612.49698,3687.7461,3747.3491,3808.58363,3832.99255,4023.72025,4140.890875,4353.900065,4532.950935,4686.17463,4868.462435,5023.2808,5122.13115,5252.26595,5349.6685,5339.8968,5442.845925,5490.98613,5572.73477,5630.848075,5632.75083,5663.64483,5575.615835,5451.271665,5469.082265,5414.4186,5352.94505,5343.979615,5226.51867,5295.57645,5202.628165,5231.3175,5251.787435,5219.807965,5222.06545,5208.204285,5255.786365,5233.379285,5204.57823,5234.744435,5242.742485,5268.502875,5287.661525,5233.539548,5126.960285,5051.587,4976.2501,4906.502335,4898.5876,4808.4744,4850.53945,4791.84275,4807.045885,4829.22525,4882.199815,4958.6713,4982.4441,4980.535075,4964.2668,4887.204985,4858.607515,4766.54843,4607.9104,4449.462275,4353.4301,4231.308835,4125.758135,4102.377875,4001.855525,3894.7302,3799.04373
20190717,3799.04373,3634.68613,3525.984375,3460.246275,3350.40528,3333.29027,3253.18361,3197.678435,3185.47521,3110.71211,3054.01364,3044.775555,2983.93404,2958.944575,2891.8171,2890.396375,2831.848635,2858.33131,2826.123365,2847.73748,2845.2956,2858.11091,2887.4851,2929.22943,2968.988925,3072.578065,3192.523735,3279.49975,3334.778825,3385.84427,3470.777025,3585.049485,3710.10245,3894.276385,4088.690085,4211.264215,4359.4132,4471.382385,4546.04412,4673.16495,4724.62265,4737.226015,4817.1802,4796.9699,4835.844185,4940.13357,4907.47922,4910.28837,4810.613515,4695.79528,4652.498365,4553.549025,4544.1559,4523.46718,4445.04145,4481.881975,4543.234875,4492.5044,4545.16955,4490.4334,4579.54625,4535.527335,4578.90633,4559.25995,4508.10815,4558.8448,4543.69553,4598.70775,4646.65425,4588.747,4582.16065,4524.328165,4457.361525,4409.643025,4393.620135,4306.11915,4287.8744,4247.76825,4227.8914,4240.6138,4345.0986,4341.843235,4358.13165,4350.70455,4274.77922,4231.25535,4189.850265,4097.312,3922.5443,3768.27779,3707.28038,3590.66085,3485.9395,3506.64019,3416.90319,3324.543525,3201.746335
20190718,3201.746335,3117.664115,3061.297575,2948.74547,2937.178935,2908.45844,2808.83042,2762.73889,2733.45989,2701.60962,2654.96025,2624.550085,2612.73313,2560.43924,2543.99835,2520.813885,2491.74265,2472.819125,2477.97297,2463.685825,2480.21041,2523.712335,2538.963825,2602.46287,2644.95124,2785.83415,2904.239775,3002.872765,3081.28396,3185.43303,3258.79925,3376.524485,3488.78988,3673.38742,3806.72144,3953.960325,4037.26763,4172.7173,4278.610285,4361.88795,4433.2377,4463.446085,4503.45505,4517.281065,4574.193,4647.907015,4643.4461,4666.95575,4525.2566,4426.81095,4374.069515,4289.910535,4292.5085,4245.8673,4248.279825,4262.42637,4254.74847,4289.9359,4331.150225,4298.86552,4381.122125,4297.17395,4354.07895,4362.27707,4366.86215,4411.27997,4416.977215,4474.23875,4494.25145,4537.99895,4472.6437,4435.04992,4397.423365,4361.40345,4368.6757,4273.581935,4313.82612,4297.09035,4357.769225,4397.1453,4424.26875,4485.952915,4470.74959,4463.863515,4379.190585,4337.27725,4293.09845,4221.27845,4065.5022,3900.349735,3825.056915,3736.0251,3608.831785,3602.283815,3516.92964,3396.69992,3290.88417
20190719,3290.88417,3182.837915,3067.35468,3015.681045,2940.90056,2890.185285,2816.093835,2792.03404,2735.149275,2705.321175,2670.53911,2659.21625,2598.02675,2589.52976,2536.37688,2550.64797,2498.56403,2491.176925,2490.35261,2482.63671,2526.678045,2516.2498,2567.21445,2612.93073,2690.953185,2793.2356,2921.22264,3042.27924,3117.397165,3216.30385,3254.08516,3427.46567,3476.297665,3645.244905,3831.579425,3983.757265,4130.2447,4297.5017,4335.85415,4492.67255,4615.71465,4571.932475,4650.3792,4758.94387,4824.57215,4868.3567,4851.479,4909.38245,4778.082475,4774.02075,4711.848,4690.25393,4663.847825,4696.2357,4666.67417,4691.4154,4662.567035,4727.023775,4754.4251,4677.21765,4769.2641,4762.96788,4731.210615,4792.62802,4781.53335,4761.4038,4785.50055,4815.41225,4871.0984,4836.35785,4770.09098,4709.5965,4678.91055,4627.22922,4595.9746,4519.770635,4515.20085,4493.63205,4507.16195,4539.62915,4613.0347,4707.617365,4654.31714,4684.8167,4633.3039,4520.157,4494.559915,4399.43518,4231.48525,4093.2194,3970.406725,3865.05486,3750.887375,3737.558115,3610.46968,3506.96908,3380.747995
20190720,3380.747995,3271.69284,3200.52587,3123.878825,3066.31842,3035.16792,2990.686735,2882.66005,2848.920325,2814.95203,2774.601635,2742.488785,2702.601135,2654.894415,2612.96455,2561.02235,2580.2532,2570.73705,2575.88092,2578.951985,2585.43982,2605.95355,2634.95762,2672.88162,2721.345775,2863.523155,2940.4951,2982.06881,3018.923015,3130.02637,3160.31465,3299.86072,3422.27411,3554.46395,3655.55269,3816.805025,3985.619265,4103.83717,4271.4508,4403.39155,4476.307185,4575.574775,4618.33475,4670.464385,4733.987275,4861.33905,4839.70584,4920.3236,4881.27955,4866.6733,4809.37405,4810.47852,4843.19785,4858.305985,4891.529575,4846.33589,4868.32459,4877.717525,4901.4338,4910.50592,4990.8896,4999.3769,5035.62795,5015.42202,5069.59197,5026.700515,5063.92123,5124.305985,5194.23862,5213.651015,5175.807385,5184.191325,5137.89963,5117.561365,5119.46507,5026.06905,5030.60815,5003.977465,4952.23638,4989.43895,5061.315,5113.382885,5169.95567,5175.547085,5168.85405,5162.340375,5143.7617,5080.974775,5017.1932,4935.59295,4835.20455,4721.41887,4664.0972,4581.017325,4506.34913,4355.03845,4217.038885
20190721,4217.038885,4066.288515,3933.8056,3823.86685,3714.24141,3627.61262,3572.106685,3447.9471,3396.16488,3342.741535,3278.79352,3241.906065,3197.63806,3166.645925,3119.51614,3065.651615,3000.039485,3001.66693,2952.419785,2958.495035,2940.2481,2962.37113,2979.152215,2972.623245,3019.82941,3088.398985,3198.02148,3254.011345,3232.729825,3303.026405,3344.91238,3454.93758,3499.209765,3630.28155,3756.6952,3915.84395,4058.420425,4237.7638,4384.072825,4471.669,4646.837315,4697.129365,4818.3297,4868.840915,5017.08965,5197.59725,5211.739425,5369.11215,5342.453535,5302.076635,5336.22657,5316.398075,5357.512935,5326.21205,5331.405985,5321.0393,5292.31548,5284.80782,5333.192365,5315.75635,5274.6888,5274.4912,5371.663185,5379.89313,5430.42268,5440.53315,5492.13905,5576.65352,5596.50985,5649.181935,5594.00945,5568.858675,5554.166165,5529.4921,5525.497825,5432.57728,5461.203535,5465.29205,5377.49495,5480.8331,5587.363725,5690.68715,5732.0511,5785.0231,5779.2433,5781.36845,5776.949525,5751.54263,5584.77583,5508.53738,5366.68642,5248.70687,5127.76085,5021.3751,4897.65128,4729.2862,4582.8646
20190722,4582.8646,4389.94487,4283.493,4133.2277,4060.45105,3982.62363,3877.401535,3783.367115,3717.018545,3629.55157,3552.24665,3518.86821,3402.244975,3364.43754,3336.835385,3303.54824,3230.02565,3218.81964,3212.69708,3198.98345,3174.693375,3183.892985,3195.47852,3199.52134,3196.7025,3283.5933,3363.219165,3426.731415,3446.098115,3544.161485,3559.10356,3682.317325,3726.30185,3883.9021,4032.664215,4145.98088,4230.79555,4348.9214,4453.58765,4535.464635,4586.2485,4614.7618,4673.30232,4689.35865,4761.576225,4832.6196,4764.8998,4853.0294,4624.02905,4544.98715,4566.52897,4500.21916,4480.110035,4491.68398,4470.3903,4449.96188,4469.2541,4442.06225,4436.903085,4427.211565,4477.97795,4486.34745,4508.149,4554.4919,4574.78713,4649.93783,4743.85065,4786.88565,4856.4323,4845.08398,4830.914635,4801.15807,4750.8474,4700.788765,4731.34105,4656.5637,4692.79727,4628.768315,4646.98162,4698.297865,4788.919885,4815.07595,4783.736115,4824.9588,4792.03978,4750.95665,4745.02485,4671.32195,4551.83,4374.1933,4280.04317,4149.52628,4053.15923,4023.040335,3886.38046,3810.31757,3649.2749
20190723,3649.2749,3508.4165,3405.80472,3344.760285,3278.385495,3181.72461,3145.574735,3079.46186,3038.07055,2997.96877,2941.30108,2900.23315,2863.191035,2842.16478,2818.49534,2797.14371,2748.51245,2745.339925,2737.893065,2699.649485,2688.239985,2714.8777,2765.35025,2814.5783,2885.544535,2980.199875,3095.24516,3148.03951,3249.39292,3370.24698,3388.60497,3557.78249,3678.194515,3883.97829,4116.032225,4272.150475,4405.04512,4588.473115,4716.81365,4822.485,5003.45753,4999.639385,5040.79557,5142.17995,5193.361485,5374.90012,5413.2558,5497.67318,5421.4372,5420.5347,5463.231025,5412.90753,5392.09645,5445.538225,5420.18225,5518.0218,5509.07964,5626.73695,5652.02272,5663.49416,5697.35368,5688.4385,5762.80925,5745.24565,5742.81308,5784.49623,5887.414385,5895.96695,5938.2828,5870.99525,5838.5727,5791.63833,5667.243525,5643.8246,5551.65807,5495.89535,5502.4532,5439.16192,5390.3437,5386.42533,5473.05108,5539.98162,5525.38715,5524.16792,5555.647785,5504.6781,5514.71618,5446.9276,5313.766575,5197.092325,5035.37715,4898.59045,4775.11135,4726.24335,4560.464835,4465.11647,4266.2714
20190724,4266.2714,4119.15592,3972.890215,3865.727175,3786.12715,3707.245325,3617.92167,3526.2385,3489.86281,3434.0543,3313.92072,3328.5055,3275.54224,3202.70213,3177.33067,3085.08035,3058.10776,3020.89379,3017.33585,2992.42495,2999.25621,3008.402715,3043.221355,3078.958075,3115.0766,3221.9972,3313.89355,3382.50426,3413.75147,3510.566825,3543.153915,3707.033095,3842.8146,4052.09238,4266.47185,4484.367365,4650.18787,4820.12805,4940.218975,5070.08787,5157.52815,5177.025475,5297.644885,5385.92525,5432.59723,5517.294765,5563.0119,5575.9262,5491.93423,5448.8884,5525.5192,5506.820635,5483.291035,5485.31387,5420.35325,5474.92372,5451.3584,5513.88455,5492.29238,5469.14145,5560.77845,5522.36672,5535.92835,5467.725,5508.38785,5544.85683,5559.312315,5637.36745,5605.879035,5605.2318,5602.388925,5543.915,5403.930315,5392.23705,5374.56002,5330.162435,5349.79295,5291.86043,5307.519185,5346.22285,5414.36255,5426.38423,5485.42065,5494.44755,5489.427465,5483.7097,5502.537275,5451.67703,5325.315915,5187.88502,5073.250515,4943.28928,4846.38282,4791.1616,4623.63518,4516.91845,4350.97625
